customer_id,first_seen,last_seen
C03555,2016-07-24 23:59:18,2016-10-13 04:27:10
C09510,2016-07-24 23:59:23,2016-07-24 23:59:23
C05500,2016-07-25 00:00:19,2016-12-30 21:20:46
C11498,2016-07-25 00:17:29,2016-07-25 00:17:29
C00963,2016-07-25 00:22:08,2016-12-14 20:21:07
C09619,2016-07-25 00:22:58,2016-07-27 00:35:18
C08732,2016-07-25 00:31:17,2016-11-29 01:48:02
C01079,2016-07-25 00:33:54,2016-12-25 01:49:40
C11987,2016-07-25 00:41:05,2016-09-29 00:02:29
C10367,2016-07-25 00:41:06,2016-07-25 00:41:06
C04273,2016-07-25 00:43:32,2016-07-25 00:43:32
C12406,2016-07-25 00:50:50,2016-12-20 18:17:54
C06451,2016-07-25 00:57:50,2016-12-15 20:43:58
C00736,2016-07-25 01:10:35,2016-11-23 04:12:18
C02221,2016-07-25 01:12:17,2016-07-25 01:12:17
C13013,2016-07-25 01:31:06,2016-11-27 21:41:23
C13275,2016-07-25 01:31:45,2016-07-25 01:31:45
C09070,2016-07-25 01:39:32,2016-07-28 10:12:23
C09489,2016-07-25 01:43:58,2016-10-25 12:47:40
C05978,2016-07-25 01:44:56,2016-12-15 16:37:13
C00336,2016-07-25 02:11:53,2016-09-30 22:56:26
C12948,2016-07-25 02:14:45,2016-12-16 17:12:48
C07850,2016-07-25 02:17:53,2016-11-28 23:43:14
C06616,2016-07-25 02:19:39,2016-07-25 02:19:39
C12977,2016-07-25 02:25:50,2016-11-14 21:27:04
C01970,2016-07-25 02:27:13,2016-12-19 17:24:35
C10833,2016-07-25 02:27:58,2016-10-24 20:45:21
C04271,2016-07-25 02:40:06,2016-11-12 23:28:41
C03026,2016-07-25 02:43:28,2016-12-31 03:37:48
C10358,2016-07-25 02:45:40,2016-12-05 16:26:43
C03004,2016-07-25 02:59:43,2016-07-25 02:59:43
C11520,2016-07-25 03:17:47,2016-07-25 03:17:47
C01731,2016-07-25 03:18:10,2016-09-18 15:23:15
C09540,2016-07-25 03:34:17,2016-07-25 03:34:17
C02036,2016-07-25 03:43:59,2016-12-05 20:00:34
C09780,2016-07-25 03:44:43,2016-12-28 13:36:08
C13040,2016-07-25 03:47:03,2016-07-25 03:47:03
C00071,2016-07-25 04:04:16,2016-11-30 00:39:49
C03724,2016-07-25 04:07:39,2016-07-25 04:07:39
C08073,2016-07-25 04:08:23,2016-08-18 20:10:37
C09961,2016-07-25 04:12:10,2016-12-30 22:07:43
C09055,2016-07-25 04:16:42,2016-07-25 04:34:55
C10161,2016-07-25 04:44:13,2016-12-17 20:13:55
C09011,2016-07-25 04:56:13,2016-07-30 23:20:58
C13213,2016-07-25 05:12:59,2016-12-30 19:38:28
C02372,2016-07-25 05:34:58,2016-11-06 18:10:10
C12212,2016-07-25 05:40:58,2016-12-21 01:00:44
C13351,2016-07-25 06:04:34,2016-08-30 01:52:43
C09517,2016-07-25 06:05:11,2016-07-25 06:05:11
C05826,2016-07-25 06:46:31,2016-11-21 18:41:20
C04121,2016-07-25 06:58:10,2016-12-09 20:04:38
C00568,2016-07-25 07:16:00,2016-10-01 16:11:58
C06381,2016-07-25 08:54:40,2016-07-25 08:54:40
C10670,2016-07-25 11:50:03,2016-11-18 01:49:23
C06654,2016-07-25 12:16:18,2016-10-25 18:43:08
C03229,2016-07-25 12:26:43,2016-12-16 01:32:12
C08259,2016-07-25 13:09:39,2016-12-22 03:23:46
C02323,2016-07-25 13:16:43,2016-07-27 19:36:04
C12031,2016-07-25 13:27:42,2016-11-28 19:32:14
C03149,2016-07-25 13:27:45,2016-07-25 13:27:45
C06857,2016-07-25 13:56:14,2016-12-14 02:54:11
C06577,2016-07-25 14:09:57,2016-08-08 11:19:32
C11661,2016-07-25 14:11:43,2016-07-25 14:11:43
C12079,2016-07-25 14:14:10,2016-12-14 00:24:18
C00388,2016-07-25 14:14:43,2016-08-08 00:15:59
C06891,2016-07-25 14:18:07,2016-11-28 21:09:29
C07674,2016-07-25 14:20:39,2016-07-27 02:12:43
C03865,2016-07-25 14:38:38,2016-09-08 22:37:43
C06056,2016-07-25 14:40:11,2016-09-04 01:12:37
C12687,2016-07-25 14:43:14,2016-10-10 19:03:18
C11772,2016-07-25 14:44:20,2016-12-26 12:53:46
C07824,2016-07-25 14:45:47,2016-12-28 23:06:40
C02264,2016-07-25 14:47:56,2016-07-28 01:34:32
C04468,2016-07-25 14:53:40,2016-07-26 23:39:42
C11465,2016-07-25 14:56:23,2016-07-25 14:56:23
C09803,2016-07-25 15:00:14,2016-11-06 22:20:43
C02623,2016-07-25 15:02:43,2016-10-16 15:28:49
C03922,2016-07-25 15:03:46,2016-12-03 21:53:44
C04859,2016-07-25 15:09:46,2016-08-26 17:44:54
C03118,2016-07-25 15:11:05,2016-11-07 21:36:18
C12707,2016-07-25 15:22:09,2016-11-04 19:32:35
C12720,2016-07-25 15:26:45,2016-08-10 14:22:05
C03329,2016-07-25 15:38:02,2016-12-31 21:31:45
C11442,2016-07-25 15:38:07,2016-07-25 15:38:07
C06936,2016-07-25 15:41:50,2016-12-26 01:27:55
C10051,2016-07-25 15:42:44,2016-08-01 12:02:32
C11406,2016-07-25 15:46:49,2016-11-11 01:03:10
C10082,2016-07-25 15:52:44,2016-12-29 21:22:50
C02805,2016-07-25 15:54:21,2016-07-25 15:54:21
C05340,2016-07-25 15:54:38,2016-10-25 12:54:38
C00115,2016-07-25 15:55:46,2016-07-25 15:55:46
C01794,2016-07-25 16:02:38,2016-10-02 13:59:38
C07040,2016-07-25 16:04:31,2016-07-25 16:04:31
C06798,2016-07-25 16:05:10,2016-12-23 04:15:22
C01667,2016-07-25 16:12:31,2016-07-30 02:26:09
C08226,2016-07-25 16:14:26,2016-12-19 02:35:43
C00237,2016-07-25 16:24:31,2016-08-28 17:37:09
C09357,2016-07-25 16:27:39,2016-12-30 13:52:51
C10297,2016-07-25 16:29:49,2016-11-08 20:33:57
C11311,2016-07-25 16:30:15,2016-08-17 22:51:23
C04621,2016-07-25 16:31:20,2016-12-30 14:58:52
C09425,2016-07-25 16:42:51,2016-07-25 16:42:51
C08939,2016-07-25 16:50:42,2016-07-25 16:50:42
C00638,2016-07-25 16:55:46,2016-09-09 03:06:13
C04042,2016-07-25 16:56:01,2016-07-25 16:56:01
C01698,2016-07-25 16:57:51,2016-10-13 01:15:16
C01728,2016-07-25 17:03:48,2016-07-25 18:34:00
C08594,2016-07-25 17:06:19,2016-12-30 21:54:26
C07760,2016-07-25 17:11:47,2016-12-05 18:46:13
C06013,2016-07-25 17:12:49,2016-12-04 21:05:42
C02418,2016-07-25 17:15:08,2016-10-05 20:23:45
C12554,2016-07-25 17:30:20,2016-08-06 15:56:40
C08896,2016-07-25 17:31:36,2016-07-25 17:31:36
C08153,2016-07-25 17:38:22,2016-07-26 23:06:13
C04483,2016-07-25 17:49:51,2016-11-03 21:49:35
C12105,2016-07-25 17:54:08,2016-08-15 17:24:02
C00270,2016-07-25 18:00:41,2016-11-22 17:12:15
C13313,2016-07-25 18:02:20,2016-12-27 23:27:47
C08859,2016-07-25 18:13:56,2016-07-25 18:13:56
C03541,2016-07-25 18:16:54,2016-10-28 22:41:39
C03257,2016-07-25 18:18:27,2016-09-13 17:33:22
C06918,2016-07-25 18:19:24,2016-12-16 18:17:32
C03707,2016-07-25 18:21:14,2016-12-25 15:59:07
C07509,2016-07-25 18:22:05,2016-07-25 18:22:05
C07929,2016-07-25 18:24:55,2016-11-15 22:47:20
C11815,2016-07-25 18:27:42,2016-11-27 02:00:13
C06004,2016-07-25 18:31:21,2016-11-03 20:05:22
C04484,2016-07-25 18:33:23,2016-12-30 03:38:12
C03621,2016-07-25 18:36:52,2016-11-03 15:43:20
C11202,2016-07-25 18:37:39,2016-07-25 18:37:39
C02666,2016-07-25 18:43:21,2016-11-28 07:59:18
C10692,2016-07-25 18:45:15,2016-07-25 18:45:15
C10302,2016-07-25 18:45:46,2016-12-21 01:42:47
C07528,2016-07-25 18:46:30,2016-07-25 18:46:30
C05503,2016-07-25 18:51:26,2016-12-08 12:47:21
C08963,2016-07-25 19:17:14,2016-07-25 19:17:14
C12465,2016-07-25 19:17:41,2016-07-25 19:17:41
C02318,2016-07-25 19:23:27,2016-09-06 23:54:16
C03976,2016-07-25 19:29:55,2016-09-13 01:13:53
C07270,2016-07-25 19:47:20,2016-11-29 15:18:18
C10081,2016-07-25 19:51:26,2016-07-25 20:01:19
C11147,2016-07-25 19:59:21,2016-07-25 19:59:21
C02300,2016-07-25 20:05:27,2016-08-31 20:11:57
C12263,2016-07-25 20:13:42,2016-07-25 20:13:42
C04332,2016-07-25 20:15:56,2016-12-06 14:28:29
C09037,2016-07-25 20:19:57,2016-12-04 20:58:21
C09204,2016-07-25 20:20:31,2016-12-23 18:00:57
C13173,2016-07-25 20:21:04,2016-07-25 20:21:04
C13427,2016-07-25 20:21:33,2016-07-28 22:15:30
C05742,2016-07-25 20:22:39,2016-09-19 12:05:03
C05225,2016-07-25 20:25:50,2016-12-16 18:41:55
C05847,2016-07-25 20:33:17,2016-08-18 17:35:08
C09927,2016-07-25 20:33:17,2016-11-08 02:17:04
C00655,2016-07-25 20:46:10,2016-09-21 08:13:27
C02374,2016-07-25 20:52:16,2016-10-19 15:44:03
C13240,2016-07-25 20:52:36,2016-07-25 20:52:36
C08097,2016-07-25 20:54:58,2016-10-15 06:40:46
C02528,2016-07-25 21:08:00,2016-07-25 21:08:00
C08883,2016-07-25 21:08:03,2016-07-25 21:08:03
C07999,2016-07-25 21:14:08,2016-11-22 20:08:22
C08427,2016-07-25 21:14:18,2016-11-06 21:37:10
C09009,2016-07-25 21:16:11,2016-07-25 21:59:29
C10555,2016-07-25 21:16:18,2016-12-22 16:17:43
C12389,2016-07-25 21:19:06,2016-12-31 17:39:48
C02478,2016-07-25 21:25:56,2016-07-25 21:25:56
C04736,2016-07-25 21:28:36,2016-07-25 21:28:36
C07651,2016-07-25 21:35:22,2016-07-25 21:35:22
C09143,2016-07-25 21:36:16,2016-10-14 16:29:13
C06669,2016-07-25 21:37:06,2016-11-07 18:13:10
C06575,2016-07-25 21:41:11,2016-10-20 20:55:44
C07199,2016-07-25 21:48:37,2016-12-19 18:29:23
C09044,2016-07-25 21:49:11,2016-10-14 13:57:38
C06177,2016-07-25 21:52:23,2016-11-09 23:45:55
C05001,2016-07-25 22:01:53,2016-07-25 22:01:53
C10697,2016-07-25 22:10:07,2016-12-27 22:22:05
C12108,2016-07-25 22:11:01,2016-09-21 20:50:32
C07243,2016-07-25 22:12:48,2016-07-25 22:12:48
C05288,2016-07-25 22:12:58,2016-11-25 14:09:39
C05246,2016-07-25 22:19:09,2016-07-25 22:19:09
C04694,2016-07-25 22:22:56,2016-10-29 21:21:33
C08137,2016-07-25 22:24:21,2016-12-15 18:04:42
C00375,2016-07-25 22:24:40,2016-12-23 14:33:57
C06472,2016-07-25 22:28:25,2016-10-03 19:26:33
C11825,2016-07-25 22:28:34,2016-07-25 22:28:34
C09753,2016-07-25 22:29:45,2016-09-16 20:15:53
C05426,2016-07-25 22:30:29,2016-12-25 05:08:46
C12492,2016-07-25 22:44:00,2016-12-21 18:25:48
C13174,2016-07-25 22:44:34,2016-09-15 12:07:54
C03744,2016-07-25 22:45:23,2016-12-16 15:51:01
C01396,2016-07-25 22:46:06,2016-07-25 22:46:06
C01588,2016-07-25 23:09:35,2016-12-10 16:04:38
C00442,2016-07-25 23:14:19,2016-12-12 22:35:25
C02048,2016-07-25 23:29:07,2016-10-31 12:38:17
C11025,2016-07-25 23:30:59,2016-07-25 23:30:59
C03854,2016-07-25 23:33:25,2016-07-25 23:33:25
C05894,2016-07-25 23:42:10,2016-10-23 18:45:42
C04245,2016-07-25 23:42:30,2016-12-21 18:53:52
C04123,2016-07-25 23:44:56,2016-10-09 19:24:37
C11120,2016-07-25 23:47:51,2016-10-20 15:36:17
C06668,2016-07-25 23:53:52,2016-10-02 20:19:39
C08067,2016-07-25 23:54:26,2016-12-26 18:17:30
C07165,2016-07-26 00:00:04,2016-11-10 11:11:57
C09667,2016-07-26 00:04:20,2016-07-26 00:04:20
C04427,2016-07-26 00:09:09,2016-07-26 00:09:09
C00184,2016-07-26 00:14:48,2016-12-03 19:25:14
C04931,2016-07-26 00:22:27,2016-09-07 02:06:59
C08636,2016-07-26 00:29:30,2016-07-26 00:29:30
C00643,2016-07-26 00:34:30,2016-08-27 14:31:37
C07420,2016-07-26 00:35:11,2016-11-02 15:05:52
C05354,2016-07-26 00:38:52,2016-12-29 18:39:19
C01613,2016-07-26 00:40:34,2016-11-28 01:46:56
C04544,2016-07-26 00:47:08,2016-07-26 00:47:08
C04001,2016-07-26 01:04:50,2016-07-26 01:04:50
C08400,2016-07-26 01:07:08,2016-12-17 19:16:57
C01141,2016-07-26 01:07:13,2016-10-23 00:43:20
C01250,2016-07-26 01:08:47,2016-11-25 17:57:14
C11685,2016-07-26 01:08:58,2016-09-08 13:01:03
C04724,2016-07-26 01:19:16,2016-12-24 14:20:46
C10343,2016-07-26 01:24:53,2016-10-03 22:40:04
C00891,2016-07-26 01:25:42,2016-12-06 22:16:32
C00590,2016-07-26 01:28:39,2016-12-06 16:28:46
C02208,2016-07-26 01:30:53,2016-07-26 01:30:53
C03071,2016-07-26 01:33:49,2016-08-29 01:48:26
C09264,2016-07-26 01:35:44,2016-07-26 01:35:44
C01939,2016-07-26 01:39:24,2016-12-12 01:57:10
C09525,2016-07-26 01:42:44,2016-07-26 01:42:44
C09225,2016-07-26 01:45:35,2016-08-22 16:50:22
C01350,2016-07-26 01:55:34,2016-12-14 15:30:53
C03659,2016-07-26 02:14:11,2016-07-26 02:53:53
C08731,2016-07-26 02:16:29,2016-07-26 02:32:57
C12300,2016-07-26 02:16:47,2016-08-07 21:48:44
C05275,2016-07-26 02:22:34,2016-11-24 21:44:08
C11134,2016-07-26 02:27:57,2016-08-10 21:54:52
C03408,2016-07-26 02:33:23,2016-12-18 01:31:36
C10073,2016-07-26 02:38:03,2016-07-26 04:47:25
C12928,2016-07-26 02:55:39,2016-11-01 19:12:53
C05583,2016-07-26 03:07:54,2016-08-05 05:02:33
C03618,2016-07-26 03:23:32,2016-07-26 03:23:32
C09590,2016-07-26 03:24:33,2016-11-24 21:48:07
C04128,2016-07-26 03:32:30,2016-12-30 23:49:24
C10528,2016-07-26 03:33:14,2016-12-24 06:41:04
C04496,2016-07-26 03:42:27,2016-09-27 17:09:59
C09937,2016-07-26 03:44:11,2016-09-28 02:21:22
C01512,2016-07-26 03:48:57,2016-07-26 03:48:57
C11205,2016-07-26 03:54:56,2016-07-26 03:54:56
C13132,2016-07-26 04:14:16,2016-07-27 01:05:43
C12027,2016-07-26 04:36:04,2016-12-19 20:11:10
C04959,2016-07-26 05:01:25,2016-07-26 15:29:14
C11099,2016-07-26 05:01:28,2016-12-20 00:57:54
C04985,2016-07-26 05:19:49,2016-07-26 05:19:49
C05348,2016-07-26 05:25:19,2016-07-26 05:25:19
C03280,2016-07-26 05:57:26,2016-07-26 05:57:26
C01808,2016-07-26 06:16:12,2016-07-26 06:16:12
C12299,2016-07-26 06:30:00,2016-11-07 15:24:32
C12695,2016-07-26 07:16:59,2016-12-31 23:55:12
C08574,2016-07-26 07:17:26,2016-12-31 04:01:07
C05884,2016-07-26 08:34:48,2016-07-26 08:34:48
C03930,2016-07-26 08:39:25,2016-12-22 20:15:40
C03035,2016-07-26 09:19:40,2016-12-14 10:41:39
C13025,2016-07-26 11:47:46,2016-10-03 20:32:47
C01217,2016-07-26 12:29:41,2016-09-23 18:18:24
C02012,2016-07-26 12:34:40,2016-07-29 19:07:06
C02810,2016-07-26 13:07:00,2016-11-02 12:20:32
C02568,2016-07-26 13:07:28,2016-11-25 18:57:58
C10122,2016-07-26 13:21:15,2016-07-26 13:21:15
C09215,2016-07-26 13:25:24,2016-11-13 05:19:10
C11404,2016-07-26 13:34:21,2016-07-26 13:45:46
C07230,2016-07-26 13:45:53,2016-08-11 15:50:19
C03057,2016-07-26 13:57:08,2016-12-06 17:32:14
C07706,2016-07-26 14:08:38,2016-12-20 03:03:25
C00182,2016-07-26 14:10:54,2016-09-15 23:27:08
C00356,2016-07-26 14:13:47,2016-07-26 14:25:00
C13478,2016-07-26 14:19:46,2016-11-24 10:39:43
C11550,2016-07-26 14:34:24,2016-07-26 14:34:24
C03127,2016-07-26 14:37:16,2016-11-22 20:00:19
C08392,2016-07-26 14:40:20,2016-07-26 14:40:20
C10512,2016-07-26 14:43:43,2016-12-18 19:10:34
C09565,2016-07-26 14:45:42,2016-11-15 15:18:27
C10645,2016-07-26 15:01:07,2016-12-24 00:16:05
C02212,2016-07-26 15:01:58,2016-12-24 19:22:24
C10420,2016-07-26 15:04:01,2016-12-21 17:31:58
C01606,2016-07-26 15:11:27,2016-07-26 15:11:27
C00344,2016-07-26 15:12:41,2016-07-26 15:12:41
C10891,2016-07-26 15:14:42,2016-07-26 15:14:42
C01765,2016-07-26 15:14:47,2016-12-31 22:55:59
C11083,2016-07-26 15:23:19,2016-12-31 17:05:11
C00636,2016-07-26 15:34:58,2016-07-26 15:34:58
C06670,2016-07-26 15:36:18,2016-07-26 15:57:19
C00893,2016-07-26 15:38:25,2016-10-12 19:52:17
C02378,2016-07-26 15:41:02,2016-10-07 09:50:29
C00367,2016-07-26 15:42:15,2016-07-26 15:42:15
C05630,2016-07-26 15:42:56,2016-12-28 22:14:13
C02833,2016-07-26 15:46:00,2016-10-04 18:25:49
C00679,2016-07-26 15:46:42,2016-12-12 15:59:16
C12934,2016-07-26 15:52:54,2016-08-17 21:03:41
C08754,2016-07-26 16:04:02,2016-07-26 16:04:02
C03489,2016-07-26 16:07:28,2016-11-09 17:42:15
C06943,2016-07-26 16:08:28,2016-11-11 23:00:13
C09100,2016-07-26 16:15:06,2016-07-26 16:15:06
C12047,2016-07-26 16:16:55,2016-12-24 13:51:14
C00802,2016-07-26 16:17:08,2016-09-16 23:17:13
C10311,2016-07-26 16:19:57,2016-07-26 16:19:57
C07136,2016-07-26 16:25:10,2016-11-19 13:02:20
C04333,2016-07-26 16:25:18,2016-12-16 13:20:14
C01641,2016-07-26 16:27:26,2016-12-10 23:01:58
C03819,2016-07-26 16:51:42,2016-07-26 16:51:42
C07914,2016-07-26 16:56:14,2016-12-26 14:06:34
C04590,2016-07-26 16:58:10,2016-12-24 13:55:48
C05903,2016-07-26 17:01:22,2016-11-20 17:06:57
C12970,2016-07-26 17:03:29,2016-09-17 17:02:32
C00153,2016-07-26 17:11:21,2016-08-30 15:27:54
C00420,2016-07-26 17:19:30,2016-11-19 19:24:03
C05041,2016-07-26 17:23:44,2016-07-26 17:23:44
C07200,2016-07-26 17:25:46,2016-11-20 14:42:49
C00971,2016-07-26 17:27:08,2016-11-16 20:35:24
C05401,2016-07-26 17:27:09,2016-12-12 20:23:07
C06761,2016-07-26 17:30:12,2016-07-26 17:30:12
C00043,2016-07-26 17:36:26,2016-08-07 16:03:28
C02415,2016-07-26 17:38:28,2016-11-26 11:21:13
C02375,2016-07-26 17:47:08,2016-11-30 12:19:44
C05205,2016-07-26 18:22:05,2016-12-31 15:57:38
C10793,2016-07-26 18:30:22,2016-09-06 14:28:32
C01341,2016-07-26 18:30:57,2016-07-26 18:30:57
C00825,2016-07-26 18:34:18,2016-07-26 18:34:18
C06132,2016-07-26 18:36:41,2016-12-31 14:57:44
C01669,2016-07-26 18:45:00,2016-07-26 18:45:00
C05941,2016-07-26 18:51:33,2016-10-10 03:06:52
C12071,2016-07-26 19:00:33,2016-07-26 19:00:33
C01802,2016-07-26 19:01:00,2016-07-26 19:01:00
C03007,2016-07-26 19:01:11,2016-10-14 20:22:12
C06567,2016-07-26 19:06:35,2016-07-31 01:46:49
C10202,2016-07-26 19:18:27,2016-08-07 19:15:34
C04524,2016-07-26 19:23:41,2016-10-18 17:39:18
C05296,2016-07-26 19:25:50,2016-07-26 19:25:50
C02644,2016-07-26 19:29:09,2016-07-26 19:29:09
C06975,2016-07-26 19:31:00,2016-12-18 23:47:14
C08077,2016-07-26 19:33:56,2016-07-29 18:07:14
C01523,2016-07-26 19:37:32,2016-10-04 17:28:10
C00896,2016-07-26 19:43:37,2016-10-25 17:04:06
C00579,2016-07-26 19:47:42,2016-09-23 15:53:10
C08434,2016-07-26 19:51:19,2016-07-26 19:51:19
C05441,2016-07-26 19:51:41,2016-07-26 19:51:41
C02421,2016-07-26 19:54:24,2016-07-31 18:44:55
C10509,2016-07-26 19:55:55,2016-12-21 19:18:14
C11580,2016-07-26 19:56:56,2016-07-26 19:56:56
C00928,2016-07-26 20:08:18,2016-12-04 04:40:30
C01912,2016-07-26 20:10:51,2016-07-26 20:10:51
C10926,2016-07-26 20:16:08,2016-11-16 00:28:14
C10371,2016-07-26 20:25:43,2016-12-27 00:12:34
C04122,2016-07-26 20:28:53,2016-07-26 20:28:53
C08331,2016-07-26 20:34:07,2016-07-26 20:34:07
C11350,2016-07-26 20:34:10,2016-09-19 19:30:00
C00521,2016-07-26 20:40:17,2016-07-26 20:40:17
C02085,2016-07-26 20:43:06,2016-11-27 13:44:33
C08711,2016-07-26 20:50:12,2016-12-27 16:55:30
C12394,2016-07-26 20:53:42,2016-08-21 23:08:29
C10578,2016-07-26 20:58:45,2016-12-16 22:43:50
C07926,2016-07-26 21:04:17,2016-12-03 20:24:02
C05109,2016-07-26 21:12:30,2016-11-13 00:19:12
C11048,2016-07-26 21:20:08,2016-07-26 21:20:08
C09052,2016-07-26 21:25:31,2016-12-01 15:27:31
C09781,2016-07-26 21:47:00,2016-07-26 21:47:00
C10657,2016-07-26 21:51:56,2016-12-12 20:55:30
C07460,2016-07-26 21:53:23,2016-07-26 22:02:19
C12313,2016-07-26 21:54:00,2016-07-26 21:54:00
C12443,2016-07-26 21:57:05,2016-12-11 21:12:14
C05517,2016-07-26 22:04:09,2016-12-16 15:47:17
C03450,2016-07-26 22:04:13,2016-11-12 04:12:25
C03678,2016-07-26 22:04:51,2016-12-22 16:15:44
C00516,2016-07-26 22:07:05,2016-07-26 22:07:05
C02785,2016-07-26 22:07:36,2016-10-05 14:55:35
C13320,2016-07-26 22:08:55,2016-12-29 16:03:03
C07861,2016-07-26 22:16:10,2016-12-31 13:30:41
C03554,2016-07-26 22:20:48,2016-08-15 22:44:31
C08927,2016-07-26 22:29:02,2016-11-04 22:02:06
C02281,2016-07-26 22:30:36,2016-09-30 21:23:40
C10293,2016-07-26 22:31:21,2016-08-03 19:09:27
C02402,2016-07-26 22:32:24,2016-12-29 23:01:09
C01200,2016-07-26 22:33:48,2016-07-26 22:33:48
C08718,2016-07-26 22:43:21,2016-10-15 23:21:16
C08351,2016-07-26 22:54:05,2016-12-01 16:55:10
C01872,2016-07-26 22:57:12,2016-09-13 21:23:50
C02307,2016-07-26 23:16:29,2016-07-26 23:16:29
C06109,2016-07-26 23:18:19,2016-12-19 14:25:50
C10691,2016-07-26 23:42:33,2016-07-26 23:42:33
C04638,2016-07-26 23:52:12,2016-10-04 02:00:01
C11174,2016-07-26 23:58:36,2016-07-26 23:58:36
C04513,2016-07-27 00:03:53,2016-07-27 00:13:09
C02806,2016-07-27 00:07:25,2016-10-22 15:01:11
C04797,2016-07-27 00:09:12,2016-12-29 01:50:16
C05995,2016-07-27 00:12:08,2016-07-27 00:26:50
C10686,2016-07-27 00:23:32,2016-09-30 03:09:57
C05133,2016-07-27 00:30:54,2016-09-03 23:54:41
C07253,2016-07-27 00:33:20,2016-07-27 00:33:20
C02471,2016-07-27 00:41:10,2016-10-16 01:48:42
C04009,2016-07-27 00:48:32,2016-12-01 16:05:29
C07091,2016-07-27 00:59:29,2016-10-25 02:34:20
C11476,2016-07-27 01:06:15,2016-12-17 16:39:34
C07261,2016-07-27 01:13:18,2016-07-27 01:13:18
C00985,2016-07-27 01:18:31,2016-10-23 23:54:02
C02798,2016-07-27 01:26:37,2016-12-14 21:23:31
C11264,2016-07-27 01:33:02,2016-07-29 01:15:26
C10730,2016-07-27 01:37:35,2016-09-15 01:41:42
C06790,2016-07-27 01:43:21,2016-08-24 06:19:42
C00033,2016-07-27 01:47:07,2016-07-31 14:26:38
C08827,2016-07-27 01:47:55,2016-07-27 01:47:55
C02034,2016-07-27 01:50:40,2016-10-26 20:39:14
C09427,2016-07-27 01:53:12,2016-10-31 14:31:49
C04674,2016-07-27 02:02:13,2016-07-27 02:02:13
C11592,2016-07-27 02:04:21,2016-08-25 17:29:45
C04738,2016-07-27 02:06:41,2016-10-28 22:15:21
C11230,2016-07-27 02:08:25,2016-12-12 22:05:56
C10426,2016-07-27 02:15:11,2016-07-28 21:52:08
C08117,2016-07-27 02:50:04,2016-12-09 12:09:09
C13348,2016-07-27 03:21:10,2016-09-10 10:54:05
C02625,2016-07-27 03:24:41,2016-07-27 03:24:41
C06520,2016-07-27 03:26:19,2016-12-10 00:04:59
C12939,2016-07-27 03:33:31,2016-12-19 23:36:28
C07077,2016-07-27 04:09:48,2016-12-30 17:38:38
C06827,2016-07-27 04:10:41,2016-11-20 04:32:41
C09058,2016-07-27 04:11:10,2016-07-27 04:11:10
C00481,2016-07-27 04:12:46,2016-07-27 04:12:46
C13115,2016-07-27 04:26:00,2016-07-27 04:26:00
C10787,2016-07-27 04:37:36,2016-12-18 16:11:37
C01306,2016-07-27 04:39:15,2016-12-30 21:51:13
C09544,2016-07-27 05:01:29,2016-11-29 14:08:23
C04606,2016-07-27 05:12:33,2016-07-27 05:31:50
C10629,2016-07-27 05:15:00,2016-11-19 23:15:45
C05962,2016-07-27 05:58:21,2016-07-27 05:58:21
C03672,2016-07-27 06:26:41,2016-12-29 15:23:33
C10742,2016-07-27 06:42:10,2016-12-18 23:59:54
C00274,2016-07-27 06:58:25,2016-12-23 06:36:06
C11320,2016-07-27 08:17:41,2016-11-22 21:32:12
C00848,2016-07-27 08:29:34,2016-07-27 08:29:34
C02526,2016-07-27 10:10:48,2016-09-04 03:40:05
C10446,2016-07-27 10:32:16,2016-12-01 18:53:46
C07055,2016-07-27 10:42:24,2016-08-13 00:51:53
C07260,2016-07-27 12:11:23,2016-07-27 12:11:23
C09593,2016-07-27 12:53:39,2016-07-27 12:53:39
C12844,2016-07-27 13:20:30,2016-07-27 13:20:30
C12074,2016-07-27 13:47:12,2016-07-27 13:47:12
C04722,2016-07-27 13:58:14,2016-07-27 13:58:14
C06956,2016-07-27 14:29:49,2016-08-04 20:30:37
C06516,2016-07-27 14:30:44,2016-12-20 02:17:09
C08701,2016-07-27 14:35:50,2016-08-17 14:56:38
C07983,2016-07-27 14:36:43,2016-12-14 14:43:37
C09192,2016-07-27 14:39:24,2016-10-26 20:42:16
C12178,2016-07-27 14:40:05,2016-12-25 23:25:36
C11253,2016-07-27 14:42:40,2016-12-15 11:47:18
C07428,2016-07-27 14:44:40,2016-11-14 16:48:59
C07115,2016-07-27 14:50:33,2016-12-22 13:13:54
C13365,2016-07-27 14:52:15,2016-12-26 14:38:31
C06911,2016-07-27 14:54:27,2016-11-27 06:14:11
C07866,2016-07-27 15:11:28,2016-07-27 15:11:28
C12244,2016-07-27 15:12:20,2016-11-08 16:08:39
C07177,2016-07-27 15:16:30,2016-07-27 15:16:30
C11259,2016-07-27 15:17:25,2016-10-02 01:12:26
C06987,2016-07-27 15:25:41,2016-12-06 11:12:42
C02876,2016-07-27 15:42:46,2016-07-27 15:42:46
C05702,2016-07-27 15:43:39,2016-12-21 23:22:38
C03687,2016-07-27 15:52:56,2016-07-27 15:52:56
C07654,2016-07-27 16:11:53,2016-12-05 17:47:01
C00884,2016-07-27 16:18:26,2016-12-25 14:27:11
C10355,2016-07-27 16:21:30,2016-11-15 20:31:15
C03139,2016-07-27 16:23:41,2016-07-27 16:23:41
C08608,2016-07-27 16:24:20,2016-07-27 16:39:01
